,YearWeekISO,Denominator,NumberDosesReceived,NumberDosesExported,FirstDose,SecondDose,DoseAdditional1,District,TargetGroup,Vaccine,Population
0,2020-W52,888005.0,9750,,369,0,0,ALL,ALL,COM,888005
1,2020-W52,84850.0,0,,5,0,0,ALL,Age18_24,COM,888005
2,2020-W52,330295.0,0,,66,0,0,ALL,Age25_49,COM,888005
3,2020-W52,107634.0,0,,17,0,0,ALL,Age50_59,COM,888005
4,2020-W52,94714.0,0,,35,0,0,ALL,Age60_69,COM,888005
5,2020-W52,66429.0,0,,28,0,0,ALL,Age70_79,COM,888005
6,2020-W52,33530.0,0,,218,0,0,ALL,Age80+,COM,888005
7,2020-W52,,0,,17,0,0,ALL,HCW,COM,888005
8,2020-W52,,0,,345,0,0,ALL,LTCF,COM,888005
9,2020-W53,888005.0,6825,,2641,0,0,ALL,ALL,COM,888005
10,2020-W53,84850.0,0,,25,0,0,ALL,Age18_24,COM,888005
11,2020-W53,330295.0,0,,795,0,0,ALL,Age25_49,COM,888005
12,2020-W53,107634.0,0,,399,0,0,ALL,Age50_59,COM,888005
13,2020-W53,94714.0,0,,371,0,0,ALL,Age60_69,COM,888005
14,2020-W53,66429.0,0,,281,0,0,ALL,Age70_79,COM,888005
15,2020-W53,33530.0,0,,770,0,0,ALL,Age80+,COM,888005
16,2020-W53,,0,,0,0,0,ALL,AgeUNK,COM,888005
17,2020-W53,,0,,655,0,0,ALL,HCW,COM,888005
18,2020-W53,,0,,1763,0,0,ALL,LTCF,COM,888005
19,2021-W01,888005.0,6825,,3105,1,0,ALL,ALL,COM,888005
20,2021-W01,84850.0,0,,41,0,0,ALL,Age18_24,COM,888005
21,2021-W01,330295.0,0,,1124,1,0,ALL,Age25_49,COM,888005
22,2021-W01,107634.0,0,,504,0,0,ALL,Age50_59,COM,888005
23,2021-W01,94714.0,0,,318,0,0,ALL,Age60_69,COM,888005
24,2021-W01,66429.0,0,,175,0,0,ALL,Age70_79,COM,888005
25,2021-W01,33530.0,0,,943,0,0,ALL,Age80+,COM,888005
26,2021-W01,,0,,844,0,0,ALL,HCW,COM,888005
27,2021-W01,,0,,928,1,0,ALL,LTCF,COM,888005
28,2021-W02,888005.0,1200,,0,0,0,ALL,ALL,MOD,888005
29,2021-W02,888005.0,6825,,4423,324,0,ALL,ALL,COM,888005
30,2021-W02,84850.0,0,,15,4,0,ALL,Age18_24,COM,888005
31,2021-W02,330295.0,0,,676,55,0,ALL,Age25_49,COM,888005
32,2021-W02,107634.0,0,,337,12,0,ALL,Age50_59,COM,888005
33,2021-W02,94714.0,0,,295,31,0,ALL,Age60_69,COM,888005
34,2021-W02,66429.0,0,,129,25,0,ALL,Age70_79,COM,888005
35,2021-W02,33530.0,0,,2971,197,0,ALL,Age80+,COM,888005
36,2021-W02,,0,,641,17,0,ALL,HCW,COM,888005
37,2021-W02,,0,,337,301,0,ALL,LTCF,COM,888005
38,2021-W03,888005.0,0,,210,0,0,ALL,ALL,MOD,888005
39,2021-W03,888005.0,2430,,4677,2371,0,ALL,ALL,COM,888005
40,2021-W03,84850.0,0,,33,21,0,ALL,Age18_24,COM,888005
41,2021-W03,330295.0,0,,323,728,0,ALL,Age25_49,COM,888005
42,2021-W03,330295.0,0,,1,0,0,ALL,Age25_49,MOD,888005
43,2021-W03,107634.0,0,,186,359,0,ALL,Age50_59,COM,888005
44,2021-W03,94714.0,0,,151,337,0,ALL,Age60_69,COM,888005
45,2021-W03,66429.0,0,,136,255,0,ALL,Age70_79,COM,888005
46,2021-W03,33530.0,0,,3848,671,0,ALL,Age80+,COM,888005
47,2021-W03,33530.0,0,,209,0,0,ALL,Age80+,MOD,888005
48,2021-W03,,0,,0,0,0,ALL,AgeUNK,COM,888005
49,2021-W03,,0,,258,636,0,ALL,HCW,COM,888005
50,2021-W03,,0,,1,0,0,ALL,HCW,MOD,888005
51,2021-W03,,0,,128,1516,0,ALL,LTCF,COM,888005
52,2021-W03,,0,,6,0,0,ALL,LTCF,MOD,888005
53,2021-W04,888005.0,1200,,210,0,0,ALL,ALL,MOD,888005
54,2021-W04,888005.0,8190,,4223,2848,0,ALL,ALL,COM,888005
55,2021-W04,84850.0,0,,13,29,0,ALL,Age18_24,COM,888005
56,2021-W04,330295.0,0,,145,1020,0,ALL,Age25_49,COM,888005
57,2021-W04,330295.0,0,,7,0,0,ALL,Age25_49,MOD,888005
58,2021-W04,107634.0,0,,78,462,0,ALL,Age50_59,COM,888005
59,2021-W04,107634.0,0,,4,0,0,ALL,Age50_59,MOD,888005
60,2021-W04,94714.0,0,,67,310,0,ALL,Age60_69,COM,888005
61,2021-W04,94714.0,0,,1,0,0,ALL,Age60_69,MOD,888005
62,2021-W04,66429.0,0,,1,0,0,ALL,Age70_79,MOD,888005
63,2021-W04,66429.0,0,,97,157,0,ALL,Age70_79,COM,888005
64,2021-W04,33530.0,0,,197,0,0,ALL,Age80+,MOD,888005
65,2021-W04,33530.0,0,,3823,870,0,ALL,Age80+,COM,888005
66,2021-W04,,0,,0,0,0,ALL,AgeUNK,COM,888005
67,2021-W04,,0,,9,0,0,ALL,HCW,MOD,888005
68,2021-W04,,0,,143,827,0,ALL,HCW,COM,888005
69,2021-W04,,0,,121,843,0,ALL,LTCF,COM,888005
70,2021-W04,,0,,2,0,0,ALL,LTCF,MOD,888005
71,2021-W05,888005.0,4770,,3438,4330,0,ALL,ALL,COM,888005
72,2021-W05,84850.0,0,,16,16,0,ALL,Age18_24,COM,888005
73,2021-W05,330295.0,0,,232,648,0,ALL,Age25_49,COM,888005
74,2021-W05,107634.0,0,,123,327,0,ALL,Age50_59,COM,888005
75,2021-W05,94714.0,0,,103,291,0,ALL,Age60_69,COM,888005
76,2021-W05,66429.0,0,,184,124,0,ALL,Age70_79,COM,888005
77,2021-W05,33530.0,0,,2780,2924,0,ALL,Age80+,COM,888005
78,2021-W05,,0,,0,0,0,ALL,AgeUNK,COM,888005
79,2021-W05,,0,,169,630,0,ALL,HCW,COM,888005
80,2021-W05,,0,,82,297,0,ALL,LTCF,COM,888005
81,2021-W06,888005.0,4680,,6059,4605,0,ALL,ALL,COM,888005
82,2021-W06,888005.0,7200,,584,0,0,ALL,ALL,AZ,888005
83,2021-W06,888005.0,0,,1,0,0,ALL,ALL,MOD,888005
84,2021-W06,84850.0,0,,9,0,0,ALL,Age18_24,AZ,888005
85,2021-W06,84850.0,0,,11,29,0,ALL,Age18_24,COM,888005
86,2021-W06,330295.0,0,,269,0,0,ALL,Age25_49,AZ,888005
87,2021-W06,330295.0,0,,259,314,0,ALL,Age25_49,COM,888005
88,2021-W06,107634.0,0,,141,0,0,ALL,Age50_59,AZ,888005
89,2021-W06,107634.0,0,,159,175,0,ALL,Age50_59,COM,888005
90,2021-W06,94714.0,0,,134,0,0,ALL,Age60_69,AZ,888005
91,2021-W06,94714.0,0,,164,145,0,ALL,Age60_69,COM,888005
92,2021-W06,94714.0,0,,1,0,0,ALL,Age60_69,MOD,888005
93,2021-W06,66429.0,0,,697,126,0,ALL,Age70_79,COM,888005
94,2021-W06,66429.0,0,,30,0,0,ALL,Age70_79,AZ,888005
95,2021-W06,33530.0,0,,4769,3816,0,ALL,Age80+,COM,888005
96,2021-W06,33530.0,0,,1,0,0,ALL,Age80+,AZ,888005
97,2021-W06,,0,,0,0,0,ALL,AgeUNK,COM,888005
98,2021-W06,,0,,164,228,0,ALL,HCW,COM,888005
99,2021-W06,,0,,18,0,0,ALL,HCW,AZ,888005
100,2021-W06,,0,,250,121,0,ALL,LTCF,COM,888005
101,2021-W06,,0,,29,0,0,ALL,LTCF,AZ,888005
102,2021-W07,888005.0,2400,,111,209,0,ALL,ALL,MOD,888005
103,2021-W07,888005.0,9360,,4078,4190,0,ALL,ALL,COM,888005
104,2021-W07,888005.0,7100,,5542,0,0,ALL,ALL,AZ,888005
105,2021-W07,84850.0,0,,142,0,0,ALL,Age18_24,AZ,888005
106,2021-W07,84850.0,0,,7,14,0,ALL,Age18_24,COM,888005
107,2021-W07,330295.0,0,,52,156,0,ALL,Age25_49,COM,888005
108,2021-W07,330295.0,0,,5,1,0,ALL,Age25_49,MOD,888005
109,2021-W07,330295.0,0,,728,0,0,ALL,Age25_49,AZ,888005
110,2021-W07,107634.0,0,,4,0,0,ALL,Age50_59,MOD,888005
111,2021-W07,107634.0,0,,271,0,0,ALL,Age50_59,AZ,888005
112,2021-W07,107634.0,0,,62,85,0,ALL,Age50_59,COM,888005
113,2021-W07,94714.0,0,,61,76,0,ALL,Age60_69,COM,888005
114,2021-W07,94714.0,0,,1,0,0,ALL,Age60_69,MOD,888005
115,2021-W07,94714.0,0,,270,0,0,ALL,Age60_69,AZ,888005
116,2021-W07,66429.0,0,,0,0,0,ALL,Age70_79,MOD,888005
117,2021-W07,66429.0,0,,1170,98,0,ALL,Age70_79,COM,888005
118,2021-W07,66429.0,0,,3607,0,0,ALL,Age70_79,AZ,888005
119,2021-W07,33530.0,0,,524,0,0,ALL,Age80+,AZ,888005
120,2021-W07,33530.0,0,,101,208,0,ALL,Age80+,MOD,888005
121,2021-W07,33530.0,0,,2726,3761,0,ALL,Age80+,COM,888005
122,2021-W07,,0,,0,0,0,ALL,AgeUNK,COM,888005
123,2021-W07,,0,,20,157,0,ALL,HCW,COM,888005
124,2021-W07,,0,,3,1,0,ALL,HCW,MOD,888005
125,2021-W07,,0,,59,0,0,ALL,HCW,AZ,888005
126,2021-W07,,0,,1,6,0,ALL,LTCF,MOD,888005
127,2021-W07,,0,,97,137,0,ALL,LTCF,COM,888005
128,2021-W07,,0,,70,0,0,ALL,LTCF,AZ,888005
129,2021-W08,888005.0,3600,,5,205,0,ALL,ALL,MOD,888005
130,2021-W08,888005.0,14400,,12010,0,0,ALL,ALL,AZ,888005
131,2021-W08,888005.0,11700,,4270,3458,0,ALL,ALL,COM,888005
132,2021-W08,84850.0,0,,1,17,0,ALL,Age18_24,COM,888005
133,2021-W08,84850.0,0,,80,0,0,ALL,Age18_24,AZ,888005
134,2021-W08,330295.0,0,,393,0,0,ALL,Age25_49,AZ,888005
135,2021-W08,330295.0,0,,4,7,0,ALL,Age25_49,MOD,888005
136,2021-W08,330295.0,0,,24,258,0,ALL,Age25_49,COM,888005
137,2021-W08,107634.0,0,,15,133,0,ALL,Age50_59,COM,888005
138,2021-W08,107634.0,0,,0,4,0,ALL,Age50_59,MOD,888005
139,2021-W08,107634.0,0,,163,0,0,ALL,Age50_59,AZ,888005
140,2021-W08,94714.0,0,,13,111,0,ALL,Age60_69,COM,888005
141,2021-W08,94714.0,0,,1,1,0,ALL,Age60_69,MOD,888005
142,2021-W08,94714.0,0,,186,0,0,ALL,Age60_69,AZ,888005
143,2021-W08,66429.0,0,,3951,188,0,ALL,Age70_79,COM,888005
144,2021-W08,66429.0,0,,0,1,0,ALL,Age70_79,MOD,888005
145,2021-W08,66429.0,0,,10196,0,0,ALL,Age70_79,AZ,888005
146,2021-W08,33530.0,0,,266,2751,0,ALL,Age80+,COM,888005
147,2021-W08,33530.0,0,,0,192,0,ALL,Age80+,MOD,888005
148,2021-W08,33530.0,0,,992,0,0,ALL,Age80+,AZ,888005
149,2021-W08,,0,,0,0,0,ALL,AgeUNK,COM,888005
150,2021-W08,,0,,11,189,0,ALL,HCW,COM,888005
151,2021-W08,,0,,1,9,0,ALL,HCW,MOD,888005
152,2021-W08,,0,,106,0,0,ALL,HCW,AZ,888005
153,2021-W08,,0,,33,104,0,ALL,LTCF,COM,888005
154,2021-W08,,0,,300,0,0,ALL,LTCF,AZ,888005
155,2021-W08,,0,,4,2,0,ALL,LTCF,MOD,888005
156,2021-W09,888005.0,9600,,10513,1,0,ALL,ALL,AZ,888005
157,2021-W09,888005.0,0,,350,0,0,ALL,ALL,MOD,888005
158,2021-W09,888005.0,8190,,3958,5989,0,ALL,ALL,COM,888005
159,2021-W09,84850.0,0,,0,0,0,ALL,Age18_24,MOD,888005
160,2021-W09,84850.0,0,,45,0,0,ALL,Age18_24,AZ,888005
161,2021-W09,84850.0,0,,2,11,0,ALL,Age18_24,COM,888005
162,2021-W09,330295.0,0,,1,0,0,ALL,Age25_49,MOD,888005
163,2021-W09,330295.0,0,,612,1,0,ALL,Age25_49,AZ,888005
164,2021-W09,330295.0,0,,30,261,0,ALL,Age25_49,COM,888005
165,2021-W09,107634.0,0,,231,0,0,ALL,Age50_59,AZ,888005
166,2021-W09,107634.0,0,,20,159,0,ALL,Age50_59,COM,888005
167,2021-W09,94714.0,0,,60,0,0,ALL,Age60_69,MOD,888005
168,2021-W09,94714.0,0,,77,164,0,ALL,Age60_69,COM,888005
169,2021-W09,94714.0,0,,764,0,0,ALL,Age60_69,AZ,888005
170,2021-W09,66429.0,0,,276,0,0,ALL,Age70_79,MOD,888005
171,2021-W09,66429.0,0,,3656,693,0,ALL,Age70_79,COM,888005
172,2021-W09,66429.0,0,,8169,0,0,ALL,Age70_79,AZ,888005
173,2021-W09,33530.0,0,,13,0,0,ALL,Age80+,MOD,888005
174,2021-W09,33530.0,0,,173,4701,0,ALL,Age80+,COM,888005
175,2021-W09,33530.0,0,,692,0,0,ALL,Age80+,AZ,888005
176,2021-W09,,0,,0,0,0,ALL,AgeUNK,COM,888005
177,2021-W09,,0,,0,0,0,ALL,AgeUNK,AZ,888005
178,2021-W09,,0,,82,0,0,ALL,HCW,AZ,888005
179,2021-W09,,0,,12,170,0,ALL,HCW,COM,888005
180,2021-W09,,0,,91,0,0,ALL,LTCF,AZ,888005
181,2021-W09,,0,,53,244,0,ALL,LTCF,COM,888005
182,2021-W10,888005.0,10530,,5463,4070,0,ALL,ALL,COM,888005
183,2021-W10,888005.0,21600,,12177,0,0,ALL,ALL,AZ,888005
184,2021-W10,888005.0,0,,2892,2,0,ALL,ALL,MOD,888005
185,2021-W10,84850.0,0,,0,0,0,ALL,Age18_24,MOD,888005
186,2021-W10,84850.0,0,,2,6,0,ALL,Age18_24,COM,888005
187,2021-W10,84850.0,0,,95,0,0,ALL,Age18_24,AZ,888005
188,2021-W10,330295.0,0,,39,52,0,ALL,Age25_49,COM,888005
189,2021-W10,330295.0,0,,2,0,0,ALL,Age25_49,MOD,888005
190,2021-W10,330295.0,0,,479,0,0,ALL,Age25_49,AZ,888005
191,2021-W10,107634.0,0,,22,61,0,ALL,Age50_59,COM,888005
192,2021-W10,107634.0,0,,221,0,0,ALL,Age50_59,AZ,888005
193,2021-W10,107634.0,0,,2,0,0,ALL,Age50_59,MOD,888005
194,2021-W10,94714.0,0,,243,0,0,ALL,Age60_69,MOD,888005
195,2021-W10,94714.0,0,,3706,0,0,ALL,Age60_69,AZ,888005
196,2021-W10,94714.0,0,,1774,60,0,ALL,Age60_69,COM,888005
197,2021-W10,66429.0,0,,2488,0,0,ALL,Age70_79,MOD,888005
198,2021-W10,66429.0,0,,3357,1169,0,ALL,Age70_79,COM,888005
199,2021-W10,66429.0,0,,6945,0,0,ALL,Age70_79,AZ,888005
200,2021-W10,33530.0,0,,269,2722,0,ALL,Age80+,COM,888005
201,2021-W10,33530.0,0,,157,2,0,ALL,Age80+,MOD,888005
202,2021-W10,33530.0,0,,731,0,0,ALL,Age80+,AZ,888005
203,2021-W10,,0,,18,23,0,ALL,HCW,COM,888005
204,2021-W10,,0,,91,0,0,ALL,HCW,AZ,888005
205,2021-W10,,0,,193,0,0,ALL,LTCF,AZ,888005
206,2021-W10,,0,,14,0,0,ALL,LTCF,MOD,888005
207,2021-W10,,0,,47,101,0,ALL,LTCF,COM,888005
208,2021-W11,888005.0,9600,,892,0,0,ALL,ALL,AZ,888005
209,2021-W11,888005.0,0,,0,109,0,ALL,ALL,MOD,888005
210,2021-W11,888005.0,10530,,2619,4249,0,ALL,ALL,COM,888005
211,2021-W11,84850.0,0,,13,0,0,ALL,Age18_24,AZ,888005
212,2021-W11,84850.0,0,,0,2,0,ALL,Age18_24,COM,888005
213,2021-W11,330295.0,0,,26,21,0,ALL,Age25_49,COM,888005
214,2021-W11,330295.0,0,,0,4,0,ALL,Age25_49,MOD,888005
215,2021-W11,330295.0,0,,84,0,0,ALL,Age25_49,AZ,888005
216,2021-W11,107634.0,0,,6,12,0,ALL,Age50_59,COM,888005
217,2021-W11,107634.0,0,,0,4,0,ALL,Age50_59,MOD,888005
218,2021-W11,107634.0,0,,66,0,0,ALL,Age50_59,AZ,888005
219,2021-W11,94714.0,0,,0,1,0,ALL,Age60_69,MOD,888005
220,2021-W11,94714.0,0,,383,0,0,ALL,Age60_69,AZ,888005
221,2021-W11,94714.0,0,,1425,15,0,ALL,Age60_69,COM,888005
222,2021-W11,66429.0,0,,0,0,0,ALL,Age70_79,MOD,888005
223,2021-W11,66429.0,0,,1051,3916,0,ALL,Age70_79,COM,888005
224,2021-W11,66429.0,0,,272,0,0,ALL,Age70_79,AZ,888005
225,2021-W11,33530.0,0,,0,100,0,ALL,Age80+,MOD,888005
226,2021-W11,33530.0,0,,111,283,0,ALL,Age80+,COM,888005
227,2021-W11,33530.0,0,,74,0,0,ALL,Age80+,AZ,888005
228,2021-W11,,0,,0,2,0,ALL,HCW,MOD,888005
229,2021-W11,,0,,1,0,0,ALL,HCW,AZ,888005
230,2021-W11,,0,,6,12,0,ALL,HCW,COM,888005
231,2021-W11,,0,,0,1,0,ALL,LTCF,MOD,888005
232,2021-W11,,0,,56,0,0,ALL,LTCF,AZ,888005
233,2021-W11,,0,,42,30,0,ALL,LTCF,COM,888005
234,2021-W12,888005.0,2400,,6533,4,0,ALL,ALL,AZ,888005
235,2021-W12,888005.0,4800,,0,0,0,ALL,ALL,MOD,888005
236,2021-W12,888005.0,11700,,5691,3920,0,ALL,ALL,COM,888005
237,2021-W12,28169.0,0,,3,0,0,ALL,Age15_17,AZ,888005
238,2021-W12,84850.0,0,,16,0,0,ALL,Age18_24,AZ,888005
239,2021-W12,84850.0,0,,1,2,0,ALL,Age18_24,COM,888005
240,2021-W12,330295.0,0,,298,1,0,ALL,Age25_49,AZ,888005
241,2021-W12,330295.0,0,,41,33,0,ALL,Age25_49,COM,888005
242,2021-W12,107634.0,0,,138,0,0,ALL,Age50_59,AZ,888005
243,2021-W12,107634.0,0,,24,20,0,ALL,Age50_59,COM,888005
244,2021-W12,94714.0,0,,3777,3,0,ALL,Age60_69,AZ,888005
245,2021-W12,94714.0,0,,3632,72,0,ALL,Age60_69,COM,888005
246,2021-W12,66429.0,0,,1734,3607,0,ALL,Age70_79,COM,888005
247,2021-W12,66429.0,0,,1922,0,0,ALL,Age70_79,AZ,888005
248,2021-W12,33530.0,0,,382,0,0,ALL,Age80+,AZ,888005
249,2021-W12,33530.0,0,,259,186,0,ALL,Age80+,COM,888005
250,2021-W12,,0,,24,0,0,ALL,HCW,AZ,888005
251,2021-W12,,0,,16,12,0,ALL,HCW,COM,888005
252,2021-W12,,0,,52,53,0,ALL,LTCF,COM,888005
253,2021-W12,,0,,58,0,0,ALL,LTCF,AZ,888005
254,2021-W13,888005.0,7020,,2237,5452,0,ALL,ALL,COM,888005
255,2021-W13,888005.0,7200,,1886,357,0,ALL,ALL,MOD,888005
256,2021-W13,888005.0,0,,3936,3,0,ALL,ALL,AZ,888005
257,2021-W13,28169.0,0,,0,0,0,ALL,Age15_17,MOD,888005
258,2021-W13,28169.0,0,,1,0,0,ALL,Age15_17,AZ,888005
259,2021-W13,28169.0,0,,8,0,0,ALL,Age15_17,COM,888005
260,2021-W13,84850.0,0,,29,2,0,ALL,Age18_24,COM,888005
261,2021-W13,84850.0,0,,32,0,0,ALL,Age18_24,MOD,888005
262,2021-W13,84850.0,0,,57,0,0,ALL,Age18_24,AZ,888005
263,2021-W13,330295.0,0,,388,43,0,ALL,Age25_49,COM,888005
264,2021-W13,330295.0,0,,766,0,0,ALL,Age25_49,AZ,888005
265,2021-W13,330295.0,0,,438,6,0,ALL,Age25_49,MOD,888005
266,2021-W13,107634.0,0,,472,19,0,ALL,Age50_59,COM,888005
267,2021-W13,107634.0,0,,505,0,0,ALL,Age50_59,AZ,888005
268,2021-W13,107634.0,0,,532,0,0,ALL,Age50_59,MOD,888005
269,2021-W13,94714.0,0,,1091,1765,0,ALL,Age60_69,COM,888005
270,2021-W13,94714.0,0,,2027,0,0,ALL,Age60_69,AZ,888005
271,2021-W13,94714.0,0,,752,61,0,ALL,Age60_69,MOD,888005
272,2021-W13,66429.0,0,,414,3,0,ALL,Age70_79,AZ,888005
273,2021-W13,66429.0,0,,107,276,0,ALL,Age70_79,MOD,888005
274,2021-W13,66429.0,0,,211,3340,0,ALL,Age70_79,COM,888005
275,2021-W13,33530.0,0,,46,283,0,ALL,Age80+,COM,888005
276,2021-W13,33530.0,0,,25,14,0,ALL,Age80+,MOD,888005
277,2021-W13,33530.0,0,,167,0,0,ALL,Age80+,AZ,888005
278,2021-W13,,0,,2,2,0,ALL,HCW,MOD,888005
279,2021-W13,,0,,15,19,0,ALL,HCW,COM,888005
280,2021-W13,,0,,55,0,0,ALL,HCW,AZ,888005
281,2021-W13,,0,,5,50,0,ALL,LTCF,COM,888005
282,2021-W13,,0,,7,3,0,ALL,LTCF,MOD,888005
283,2021-W13,,0,,15,0,0,ALL,LTCF,AZ,888005
284,2021-W14,888005.0,0,,3050,2859,0,ALL,ALL,MOD,888005
285,2021-W14,888005.0,39200,,7912,16,0,ALL,ALL,AZ,888005
286,2021-W14,888005.0,21060,,7405,2580,0,ALL,ALL,COM,888005
287,2021-W14,28169.0,0,,11,0,0,ALL,Age15_17,COM,888005
288,2021-W14,28169.0,0,,1,0,0,ALL,Age15_17,MOD,888005
289,2021-W14,84850.0,0,,84,0,0,ALL,Age18_24,COM,888005
290,2021-W14,84850.0,0,,11,0,0,ALL,Age18_24,MOD,888005
291,2021-W14,84850.0,0,,27,1,0,ALL,Age18_24,AZ,888005
292,2021-W14,330295.0,0,,1145,27,0,ALL,Age25_49,COM,888005
293,2021-W14,330295.0,0,,305,2,0,ALL,Age25_49,AZ,888005
294,2021-W14,330295.0,0,,116,3,0,ALL,Age25_49,MOD,888005
295,2021-W14,107634.0,0,,1007,10,0,ALL,Age50_59,COM,888005
296,2021-W14,107634.0,0,,422,0,0,ALL,Age50_59,AZ,888005
297,2021-W14,107634.0,0,,116,2,0,ALL,Age50_59,MOD,888005
298,2021-W14,94714.0,0,,4324,1387,0,ALL,Age60_69,COM,888005
299,2021-W14,94714.0,0,,6149,7,0,ALL,Age60_69,AZ,888005
300,2021-W14,94714.0,0,,2221,242,0,ALL,Age60_69,MOD,888005
301,2021-W14,66429.0,0,,728,6,0,ALL,Age70_79,AZ,888005
302,2021-W14,66429.0,0,,475,2461,0,ALL,Age70_79,MOD,888005
303,2021-W14,66429.0,0,,687,1040,0,ALL,Age70_79,COM,888005
304,2021-W14,33530.0,0,,158,116,0,ALL,Age80+,COM,888005
305,2021-W14,33530.0,0,,281,0,0,ALL,Age80+,AZ,888005
306,2021-W14,33530.0,0,,111,151,0,ALL,Age80+,MOD,888005
307,2021-W14,,0,,14,0,0,ALL,HCW,MOD,888005
308,2021-W14,,0,,7,7,0,ALL,HCW,COM,888005
309,2021-W14,,0,,3,0,0,ALL,HCW,AZ,888005
310,2021-W14,,0,,89,0,0,ALL,LTCF,AZ,888005
311,2021-W14,,0,,23,15,0,ALL,LTCF,MOD,888005
312,2021-W14,,0,,53,43,0,ALL,LTCF,COM,888005
313,2021-W15,888005.0,800,,6857,15,0,ALL,ALL,AZ,888005
314,2021-W15,888005.0,21060,,11908,5674,0,ALL,ALL,COM,888005
315,2021-W15,888005.0,6000,,777,3,0,ALL,ALL,MOD,888005
316,2021-W15,888005.0,2400,,0,0,0,ALL,ALL,JANSS,888005
317,2021-W15,28169.0,0,,2,0,0,ALL,Age15_17,COM,888005
318,2021-W15,84850.0,0,,13,2,0,ALL,Age18_24,AZ,888005
319,2021-W15,84850.0,0,,32,1,0,ALL,Age18_24,COM,888005
320,2021-W15,330295.0,0,,449,40,0,ALL,Age25_49,COM,888005
321,2021-W15,330295.0,0,,2,0,0,ALL,Age25_49,MOD,888005
322,2021-W15,330295.0,0,,153,2,0,ALL,Age25_49,AZ,888005
323,2021-W15,107634.0,0,,3893,0,0,ALL,Age50_59,AZ,888005
324,2021-W15,107634.0,0,,5,0,0,ALL,Age50_59,MOD,888005
325,2021-W15,107634.0,0,,6514,26,0,ALL,Age50_59,COM,888005
326,2021-W15,94714.0,0,,4605,3605,0,ALL,Age60_69,COM,888005
327,2021-W15,94714.0,0,,2650,4,0,ALL,Age60_69,AZ,888005
328,2021-W15,94714.0,0,,704,0,0,ALL,Age60_69,MOD,888005
329,2021-W15,66429.0,0,,56,3,0,ALL,Age70_79,MOD,888005
330,2021-W15,66429.0,0,,256,1731,0,ALL,Age70_79,COM,888005
331,2021-W15,66429.0,0,,66,6,0,ALL,Age70_79,AZ,888005
332,2021-W15,33530.0,0,,10,0,0,ALL,Age80+,MOD,888005
333,2021-W15,33530.0,0,,52,271,0,ALL,Age80+,COM,888005
334,2021-W15,33530.0,0,,82,1,0,ALL,Age80+,AZ,888005
335,2021-W15,,0,,12,17,0,ALL,HCW,COM,888005
336,2021-W15,,0,,4,0,0,ALL,HCW,AZ,888005
337,2021-W15,,0,,78,55,0,ALL,LTCF,COM,888005
338,2021-W15,,0,,48,1,0,ALL,LTCF,AZ,888005
339,2021-W15,,0,,3,0,0,ALL,LTCF,MOD,888005
340,2021-W16,888005.0,14400,,10705,288,0,ALL,ALL,AZ,888005
341,2021-W16,888005.0,39780,,18036,2200,0,ALL,ALL,COM,888005
342,2021-W16,28169.0,0,,1,7,0,ALL,Age15_17,COM,888005
343,2021-W16,84850.0,0,,30,4,0,ALL,Age18_24,AZ,888005
344,2021-W16,84850.0,0,,31,26,0,ALL,Age18_24,COM,888005
345,2021-W16,330295.0,0,,2414,140,0,ALL,Age25_49,AZ,888005
346,2021-W16,330295.0,0,,1444,370,0,ALL,Age25_49,COM,888005
347,2021-W16,107634.0,0,,5913,78,0,ALL,Age50_59,AZ,888005
348,2021-W16,107634.0,0,,11196,456,0,ALL,Age50_59,COM,888005
349,2021-W16,94714.0,0,,2228,53,0,ALL,Age60_69,AZ,888005
350,2021-W16,94714.0,0,,5259,1076,0,ALL,Age60_69,COM,888005
351,2021-W16,66429.0,0,,62,13,0,ALL,Age70_79,AZ,888005
352,2021-W16,66429.0,0,,83,221,0,ALL,Age70_79,COM,888005
353,2021-W16,33530.0,0,,58,0,0,ALL,Age80+,AZ,888005
354,2021-W16,33530.0,0,,23,51,0,ALL,Age80+,COM,888005
355,2021-W16,,0,,9,14,0,ALL,HCW,COM,888005
356,2021-W16,,0,,1,15,0,ALL,HCW,AZ,888005
357,2021-W16,,0,,82,0,0,ALL,LTCF,AZ,888005
358,2021-W16,,0,,161,7,0,ALL,LTCF,COM,888005
359,2021-W17,888005.0,56400,,6537,29,0,ALL,ALL,AZ,888005
360,2021-W17,888005.0,3500,,1188,0,0,ALL,ALL,JANSS,888005
361,2021-W17,888005.0,7200,,548,1851,0,ALL,ALL,MOD,888005
362,2021-W17,888005.0,52650,,34973,7249,0,ALL,ALL,COM,888005
363,2021-W17,28169.0,0,,4,10,0,ALL,Age15_17,COM,888005
364,2021-W17,84850.0,0,,53,83,0,ALL,Age18_24,COM,888005
365,2021-W17,84850.0,0,,2,32,0,ALL,Age18_24,MOD,888005
366,2021-W17,84850.0,0,,30,2,0,ALL,Age18_24,AZ,888005
367,2021-W17,84850.0,0,,3,0,0,ALL,Age18_24,JANSS,888005
368,2021-W17,330295.0,0,,264,422,0,ALL,Age25_49,MOD,888005
369,2021-W17,330295.0,0,,4548,6,0,ALL,Age25_49,AZ,888005
370,2021-W17,330295.0,0,,24677,1097,0,ALL,Age25_49,COM,888005
371,2021-W17,330295.0,0,,1152,0,0,ALL,Age25_49,JANSS,888005
